"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155"
"1",126.418483301305,-19.0403393848124,-0.675742636359132,5.7816047873045,9.38103716337431,17.3611338798009,-16.8416806399308,3.49797875265765,-10.3454380765319,-13.5541148778205,-8.28247956133887,5.06214066519324,1.99149430553838,7.79544290728005,7.7727358909644,7.39272593184809,-0.222867922737247,-12.1295261963022,4.99613424289158,-10.4448871795227,5.06883418857875,7.40267533480511,-2.42682485669151,-2.65917351187523,7.6534941084393,-14.3645331468061,3.86106239184192,-6.52709487540257,-15.9812235556701,-10.9322389724183,-4.96184630915353,-3.6813427022608,-1.93108349948514,8.18001730736694,-1.59340988035635,-4.62427256724024,-1.32901558037516,-6.65986938365831,1.54124965166982,5.97419960857918,-3.81798259124518,1.84335777069403,1.78430067218953,-0.649579264381832,4.12139010478125,0.536390702688119,6.32528745481318,1.00528567074478,0.613953444617987,1.00521187641465,3.75321609407419,-0.207374517553569,1.01421732858579,2.1825127530062,2.38282364066405,-0.5043214387451,-0.0327160741499709,2.20610950597559,-0.35595439685684,1.17877542800907,-2.20765177396765,-0.828678845056695,-0.280549134810904,0.792579827558248,-2.08206183477029,5.26842378072584,-1.61690655268209,0.247162159991766,-0.785465878867234,-0.636262602777041,-2.60649661496106,0.787575980710542,-0.68228083855501,-2.4869615058805,2.30483634910899,0.096227748990608,-1.63275059172375,-0.574592409561548,1.7628200234201,2.02973581818619,0.335558008356767,1.59178593830743,0.914532949508403,1.30441212426732,2.25960416823086,0.323862454512516,-0.617972045226533,1.56559338061899,-0.548935018022076,3.01359418189539,-2.28625537579752,2.59985254622495,-1.95886657296424,-0.692213794039033,-1.47254982236129,1.93253257950237,-1.80624883858411,-0.99374496714934,-0.427302636992216,-0.1994625945712,-1.34813604514902,-1.0333536872852,2.10290815998984,0.698000593864769,-2.48027086586197,-1.02087263138436,1.54346012142306,0.395241900456458,0.851891413691064,2.28649479491722,2.28197602646539,1.2146996773417,-0.0942132983280879,-0.778678312366631,0.343622773898997,-2.5107641874316,0.102348198183896,0.122952487137471,-1.06759707626832,1.27522589483459,-0.164421491775857,-0.551731637259465,-2.34058283774226,-1.319310347843,-0.56308973983622,0.166969822243158,-2.28868871008028,-0.946139816100439,-0.111169876815644,0.484618807613609,2.08969762290496,-1.21365974980298,0.778381831027629,-0.0306727477595151,0.32248281968784,-0.368086575767712,2.12614296756424,-2.36744607086204,-1.83478710654832,0.890424767953137,-1.58662402633867,1.95712303221703,2.02172808297148,0.346081619277127,3.1912669639952,0.926770726274169,-0.0963297179629382,-1.86390123156249,-1.57100935808715,-1.31883381511487,-0.435439534183868,2.2153052633685,0.406092826964092,0.877420057811551,0.577246510072491
"2",128.438216316917,-10.4981801391715,-1.02982086327385,6.09233866458028,6.84057577492617,19.0458751982458,-16.9220847709023,5.98634277300335,8.76961914810693,-17.6620870323271,-9.24565372440481,12.0402353875326,7.08335033447324,-9.1633645784568,0.391440184709929,8.90095445416232,-0.823862104706813,-0.851645698352058,2.61693632756722,1.87156527209261,-1.10801501499775,2.59262061990626,-2.80672519718358,-0.282850025527661,-8.12140178922196,-11.7589367385146,-5.02981178884514,-8.74861278454649,0.622501420599248,1.2851840475995,13.8306240854231,-2.69212936432132,6.77465418195572,-0.619703909913704,-2.73936027369917,0.919897283824506,-2.31944340930771,-2.2970064987187,-6.68864155584137,2.50578404834297,-2.11159726645395,-5.16312623964556,-3.08538220235869,-3.31070307709438,-2.71697980239563,3.06098036065647,0.578043721754191,0.956853039762505,-1.56598294540951,0.677699235847181,0.894207655433065,-4.25219958399682,2.03933270475454,-1.46078869921611,-1.35516385242818,-1.2815129899139,0.386966636350188,-0.130116692328188,-5.11711202620032,-1.42505625455274,-1.46684989335856,0.210650109116312,-1.75440276671591,-3.85877575602421,2.94421933475935,3.17774360843715,-1.32901491638778,-2.20526050244701,-2.30425005528016,-1.93945544594152,1.62382264844,-2.56369046482459,0.0695982194553239,0.996207052273901,-2.12386699327983,-1.22944274873113,-3.15947016154123,-0.985503462872691,-0.865133701090094,1.05996701020898,0.189228844468498,-4.42499334481598,0.0844274282811561,0.776466281669542,1.23184439316738,1.07339156000977,0.575674572927228,-0.552013827617444,1.96414101441191,1.1311439849105,-2.8875857900706,-1.01076788338666,-4.21364937276963,-1.52412612780551,-0.412447432668576,-1.38517208311248,-1.51664116699072,-3.37757789813173,3.4455683394511,0.326647703473498,-0.960854977501225,1.06359906035946,0.619555767097503,0.0611698007799955,-0.113622581218545,-1.07878233317449,0.808103819185719,-0.742394866256398,1.2468904190337,0.836427752256209,-0.237459049742498,3.68107537463505,0.399546014942981,4.33165163994754,0.151970471948623,-0.495873920016217,-1.7075798276959,1.04832073172887,5.74776702904221,1.67148432243688,0.470719323341824,2.35606396195642,2.46566039173723,-7.92834792230601,-4.29585498654594,-0.881994875915033,0.0650423610155832,-1.19697686439245,0.114025873952108,0.356479512678655,3.66807280734445,2.97357720767646,0.526456243555361,1.48305606494718,0.985110281166343,-2.03401267828699,0.820444829309025,-0.251848095237448,-0.687478636085188,4.06360801297731,-0.513273297296031,-0.542457627567319,-0.857317491137507,0.706245269057989,-4.45830664423786,2.9440526289608,-2.19011366182258,-0.179495260677988,0.497963676380193,-0.022878217148297,-2.87026021363654,-5.14403961907825,-0.73035436131065,6.27677631377999,-4.07003515014394
"3",128.502418173028,-17.9791231614497,-0.43627180205561,5.93622503325253,8.74258974368875,16.070740259313,-16.8174256334071,2.98310190885852,3.50419954896465,-18.055632126819,-6.74418604178301,6.82690439671234,3.98822974755196,-12.3946083140849,-6.21271070888781,6.52861346237296,5.87084351611574,11.422755172374,-6.58275205741379,-10.90536675617,0.690937335903044,9.94828282866728,-5.13760904281767,2.93060005964702,2.2019443062707,4.86471432571999,5.12906767452751,-0.25005740208064,-4.88953109715422,-4.94754722033158,-7.3513869333448,-2.28433393439947,1.83270211859391,5.13538903837199,2.77267606992455,-14.1808566719571,-4.85352979190367,-0.459555409719032,-2.69271934806105,-5.58456673608555,-0.861918489656893,0.566352903581207,0.663915714795947,0.528631839837871,4.64532467890863,-0.358453064539046,5.69354638303803,0.638566367256257,0.560821499629477,1.40260640777583,-0.987929454088217,2.54237407813205,0.899737918938863,2.99820429206688,-2.35590977543369,-0.0689114734365004,1.42999746149642,1.31958567815867,0.667449895093082,-1.85897956130572,-0.0585582577390728,-0.13664398742771,0.0105759678802114,-1.89398267519739,0.681319256012,-3.70401344984029,-1.95478513237362,-0.50354900405021,-1.10409819407205,-1.0592708611486,-1.81127344521384,-2.36427678907072,-1.84691061425538,-0.283171082043383,1.81330696346453,-0.792942050366719,-0.873101174016432,1.86063600489492,-1.33564973431066,-1.25092933149382,-2.96522673720683,-1.59594955239285,-0.680266134055359,0.697901250421464,3.59153615348733,-3.77378468857827,-2.56282847479745,0.777127086978919,-0.987050338737837,-0.449603752142429,-0.726497374204626,0.724412866785291,-0.613888651346245,-1.13016207853036,1.23879988413289,1.2909090879457,-0.167243283584237,-0.606409639525902,1.49833771901491,-0.442508697720914,-0.426297147383118,-0.680242460408168,-0.865704426597586,-0.675227243165719,0.888348609129932,1.41951389544432,1.66827220910175,1.02641695063777,-1.2163058963347,-2.05417590806877,0.563836275357013,-0.0683144666199541,-2.49627878105007,1.17542514889957,0.684032365736042,-3.71856292422325,2.60026977337401,-3.23686249459724,-1.03796752122648,-3.77231881658972,-0.0667524425035415,0.118633309251331,-3.46903987201634,-2.64356959969637,0.920090727715475,-1.01858947147383,-3.50007828992242,-0.814954076790261,1.67472119061421,1.11204859735913,-2.4022650037813,2.36983085964578,1.95335487970892,2.13727525554887,1.00676630370207,-1.8657857094361,0.0970508836205823,-2.4096315663518,-0.632318657949553,1.30372378644983,0.830676627065916,-3.53866066852887,-1.29653897053447,-2.06290943107541,0.281469273238548,-3.27950006511621,-0.236421074890359,-0.545387480177408,4.38290881930438,-0.363516251041715,-0.0630713668825052,-0.982569769662275,-0.621162325769343,-1.50986913788849,-3.94406824480183
"4",129.638152804757,-15.8592014706303,-0.534609231953856,6.21726465001688,7.68781045295395,19.7160191719201,-20.0062206054564,7.16644671195338,9.95281341340122,-23.5115032504508,-8.45422571364694,12.5626713467284,6.12215831001584,-6.27627029668238,1.8176850290938,10.2174264599661,-2.64546000561854,-2.59036637363806,9.47148642266668,-7.46101649637535,-3.31044513966412,-2.74108589863518,-1.39355696975075,-3.36364707121769,-1.16894363225986,-0.842370006756505,1.2969011759386,-3.70573787484138,-2.81279622965164,-4.79706872084363,2.2671637951865,0.48450809216735,4.38539916143673,1.40825801647866,0.576459617239721,-4.79694817624857,-1.95510353263393,-6.31650405007913,-0.596684365338686,0.262716759716182,-2.35130618062623,-1.53768622824296,-1.60988240747347,1.4580189845861,-0.373498559867094,2.10848100331438,2.52660926643917,0.12305264155757,0.256352801309219,0.333886257346784,1.17698819134171,-0.572338793345595,-0.953760239518243,-0.225011231568512,0.581116608087298,-0.0446351551504374,-0.181419975851882,3.01105412954977,-1.35531635050472,0.732388317848485,-0.0620488113076,-0.290262144716871,-0.0511062957139523,0.369107623310716,0.438874323808219,1.29531922213848,-0.367064181428734,-2.17150423080075,-0.595929222893952,-1.60989106249197,-1.00991069273521,-1.56399327200627,-0.18168739941285,-0.232121001928804,0.375853803483028,-0.0653844443361451,-1.73085824103144,0.0868685984900736,-1.06345217576258,0.607405807227998,-0.322871308149156,-0.264644314979718,-0.860897254524637,1.19962014036084,0.748982843214365,-0.647006292319714,-0.110903508178823,1.05834307010443,0.104386952331659,-0.434617376104778,-1.0158108872178,0.649646892132834,-0.557587539583991,-0.0680728135880082,0.656443020293106,0.418354775623064,-0.0115564380869133,-0.326110055545701,0.993459698322737,0.198035976789541,-1.20164651564327,0.560498315959467,0.988512124142787,0.615243189616256,0.858527865135866,0.840013619852479,0.815337382890935,-0.419947531310824,-0.662147950950627,-0.147444128823156,0.697845947108117,0.683284393266106,-0.937788524688409,-0.288810018653206,0.0692813643081112,-0.654590789489407,0.842266367603351,-0.185344424275095,0.00291455683650865,-0.253444929823839,0.863040579127452,0.565416265492419,0.318226733459599,0.0504192772046781,0.523872024821113,0.44231131749064,-0.400183703821209,-0.0767604799023688,-0.0371623600670867,-0.4954184881788,-0.123631846796647,-0.0992837028435727,1.33779165555315,0.277423362921438,0.399196309942172,-0.016716033591932,0.625723398514226,-1.04186567788565,-0.4754277852276,0.600482971622885,-0.334587684600965,1.03373115187415,0.414857238478746,0.198392488322971,0.561025288702274,0.288759330878483,-0.432182756897346,-0.144289397219385,-0.891296468907034,-0.213439661815074,-0.59545895369431,0.395982027023004,0.0995939307195991,0.601033969706674,-0.35073035955028
"5",128.304126072462,-17.1072854512007,-1.23140435598821,6.53269924812615,10.5112219582293,20.9762092945107,-13.8846157188479,3.71924650577947,1.14280284185442,-20.3726786899195,-10.4127974508299,7.71517101837038,4.292278152967,-7.71534785175368,-7.51721236787572,-3.32817422183757,9.33316582840392,11.6419039677923,-4.17334657366127,-12.1333036809405,2.77304677946546,5.22024614766344,-4.91889082907197,2.10596081851813,1.19832322360845,7.80123838842574,5.5776563023064,2.63009082736978,-7.3436705335301,-1.94877128000447,0.243072925758678,-4.21560587187356,0.190184389953918,4.18238378410156,-0.0943427278456015,-0.383907398376586,-1.69977557087788,-7.02857745391983,4.00047285727662,-1.71002298552532,3.74775425594385,3.66626832769922,3.77507779843442,2.38827651724855,0.0390454801482521,-0.777349217868069,3.72595803346627,-2.17056056570943,0.839998423044553,0.55242309055739,-1.16635921633694,1.81172378342449,0.502368748289127,0.577978609311869,0.396653621391084,1.06629241571032,2.6520295354614,3.58796832789198,0.379628071442512,-2.85793844207284,2.12044056331595,0.89810148607448,2.20775482332447,2.41551613476181,1.56625927764523,1.73645865610093,1.42052804368343,-1.67874134373739,-0.536096842992924,0.93107416893855,0.837401564434775,-3.20069791628673,1.34726755323905,-3.06368080236729,1.66155287524455,3.06613485248109,0.812508332986022,0.21949176619096,-3.64945480831992,-0.718204189834587,1.13815279477755,-2.66050046652515,-0.572845042521861,0.522227798550996,0.8272065124469,1.37783744498791,-0.410811187026975,-0.0878925890899567,1.13089517759785,-3.68428849486631,0.964603452805894,-0.663187253770113,3.20430131006422,-0.902623829092022,0.818576132972484,1.96683748036977,-0.790783011607845,1.32019743200165,1.48602382231765,-1.83216397449275,-0.021731380650632,3.48054859696453,-7.17461882454367,-2.78224444317236,-1.97656331576497,-2.28696339624587,4.23602988142331,-2.95603416961976,-2.36183508997394,4.13207895804067,-3.01563759639706,3.18067516950896,-2.49753400911597,-1.58895219688338,3.73152080383159,-0.343536880624958,-2.59204706568078,-1.32474895143323,0.193482338178143,-4.3613540522722,-0.783102027695372,2.14780729823387,-1.46480489350718,1.04611855390096,-0.094188045450276,-0.110943605811361,-1.77239376648952,-2.04554333962792,2.2682583534862,1.61810975732147,1.230406984681,0.299360542308679,-1.96879892631549,0.407364618804327,2.05798893125693,0.102787670836217,-1.66709148318116,-1.28350553470732,-1.56292307610877,-1.40863917851166,1.09836383556755,1.31522913837763,1.52465922155448,1.52503158247112,0.759558132370219,1.81025340287493,-1.59647793534009,1.38114558715039,-2.37830349316385,-0.955235830219779,0.389583078324376,1.63933520289375,1.0524637058231,0.523852934652589,-0.488724835746467
"6",128.502418173028,-17.9791231614497,-0.43627180205561,5.93622503325253,8.74258974368875,16.070740259313,-16.8174256334071,2.98310190885852,3.50419954896465,-18.055632126819,-6.74418604178301,6.82690439671234,3.98822974755196,-12.3946083140849,-6.21271070888781,6.52861346237296,5.87084351611574,11.422755172374,-6.58275205741379,-10.90536675617,0.690937335903044,9.94828282866728,-5.13760904281767,2.93060005964702,2.2019443062707,4.86471432571999,5.12906767452751,-0.25005740208064,-4.88953109715422,-4.94754722033158,-7.3513869333448,-2.28433393439947,1.83270211859391,5.13538903837199,2.77267606992455,-14.1808566719571,-4.85352979190367,-0.459555409719032,-2.69271934806105,-5.58456673608555,-0.861918489656893,0.566352903581207,0.663915714795947,0.528631839837871,4.64532467890863,-0.358453064539046,5.69354638303803,0.638566367256257,0.560821499629477,1.40260640777583,-0.987929454088217,2.54237407813205,0.899737918938863,2.99820429206688,-2.35590977543369,-0.0689114734365004,1.42999746149642,1.31958567815867,0.667449895093082,-1.85897956130572,-0.0585582577390728,-0.13664398742771,0.0105759678802114,-1.89398267519739,0.681319256012,-3.70401344984029,-1.95478513237362,-0.50354900405021,-1.10409819407205,-1.0592708611486,-1.81127344521384,-2.36427678907072,-1.84691061425538,-0.283171082043383,1.81330696346453,-0.792942050366719,-0.873101174016432,1.86063600489492,-1.33564973431066,-1.25092933149382,-2.96522673720683,-1.59594955239285,-0.680266134055359,0.697901250421464,3.59153615348733,-3.77378468857827,-2.56282847479745,0.777127086978919,-0.987050338737837,-0.449603752142429,-0.726497374204626,0.724412866785291,-0.613888651346245,-1.13016207853036,1.23879988413289,1.2909090879457,-0.167243283584237,-0.606409639525902,1.49833771901491,-0.442508697720914,-0.426297147383118,-0.680242460408168,-0.865704426597586,-0.675227243165719,0.888348609129932,1.41951389544432,1.66827220910175,1.02641695063777,-1.2163058963347,-2.05417590806877,0.563836275357013,-0.0683144666199541,-2.49627878105007,1.17542514889957,0.684032365736042,-3.71856292422325,2.60026977337401,-3.23686249459724,-1.03796752122648,-3.77231881658972,-0.0667524425035415,0.118633309251331,-3.46903987201634,-2.64356959969637,0.920090727715475,-1.01858947147383,-3.50007828992242,-0.814954076790261,1.67472119061421,1.11204859735913,-2.4022650037813,2.36983085964578,1.95335487970892,2.13727525554887,1.00676630370207,-1.8657857094361,0.0970508836205823,-2.4096315663518,-0.632318657949553,1.30372378644983,0.830676627065916,-3.53866066852887,-1.29653897053447,-2.06290943107541,0.281469273238548,-3.27950006511621,-0.236421074890359,-0.545387480177408,4.38290881930438,-0.363516251041715,-0.0630713668825052,-0.982569769662275,-0.621162325769343,-1.50986913788849,-3.94406824480183
"7",129.479570609467,-18.9807509028597,-0.77063231673106,4.45239596184137,6.69664273598618,14.60584827825,-15.053287123128,2.46490995019496,0.372228167298716,-13.0156539460507,-7.92611713957815,7.91747177759025,6.00219357755206,-16.5984745083402,-8.10473388762418,7.89293810795404,4.61271902809751,8.58243618636113,-12.3467685296245,-2.64191428964877,5.82939784850708,3.10171819810389,0.482413197440987,3.46341363606951,2.60738929183263,0.858185591610628,0.748323111290673,1.20594708679855,-8.92840970707068,1.2045381627781,4.6534938131435,5.30490704126278,-2.48663582234267,-3.53388751126222,-5.90083946669487,-3.0209308151624,1.9041176049163,0.667522229044787,2.95735950989829,-1.07833282810453,-2.91322973236091,-0.0379736846719325,3.95143859155023,-0.374642203099045,2.48421312400092,-1.87315681428536,3.2932823310369,-7.33871517959442,2.46215140856361,1.13457408886859,1.81172572154307,-3.223545584539,3.53255305655567,3.99942101156615,-0.960430987694763,-1.97058896583678,5.6578129679931,-0.861665144921417,-3.88129238554024,0.736007333619554,2.27277499821875,0.391769007404696,1.46517728859331,-0.690467712396552,1.92795991854879,0.997662039016428,-7.10158678286202,-1.61536237769024,-0.703662969253002,-1.3758154746602,0.310715652739594,-3.16172834463194,-1.61852970890058,-1.68982947176292,2.09695490214932,1.6413877716329,-1.51984840413211,-1.28166528146349,-1.85207608877507,-2.15402425032273,-0.424893994312009,0.962988088235429,-0.477525788836001,3.32747590532766,-1.58811263462544,-3.57861358654506,0.238332182181224,1.15402347064702,-0.835971586354043,0.494938194620614,-0.93049778155469,-0.102065747618031,1.90576073667366,-1.78090251710982,0.309603426491937,1.90044792759106,-0.625553373354791,1.60180515247988,-2.84656753837861,-0.496527826922675,0.592842476828717,-3.05695449751004,-0.914785352053619,-0.331933657695102,-1.14033356092206,1.90430215353403,-1.22510675795129,1.44219836091904,1.49583377540545,-0.604113305424079,2.11344735567484,-1.65048971176395,1.33794176093974,0.869743237721765,1.39183593232434,0.958966102936115,3.24323750052745,-3.52164110882718,0.235164592934642,-1.54779965213648,-8.24426306356363,0.820823697491868,-1.72910088470599,4.57848070384306,-2.76353712926105,-1.28057128064398,-3.08816266385934,-1.60846176616352,0.573162155955714,1.8138604214852,0.124398682058342,-0.458907431993042,3.14176567425062,0.192137622244958,-1.61478264949866,-0.305670435094842,1.71878126664425,-0.88156876155835,-0.0167445506719388,-0.167779394237554,-2.04890313624917,3.44509621272285,1.27325519262539,2.09225904508345,1.77857394466439,2.06869484294096,1.47623187752046,-2.60128277020823,-0.393065227205572,1.07359416874993,0.85465205384368,-0.121820747445894,-0.0130012709454745,1.14367830051865,-1.12571075678313
"8",127.324297756772,-20.0904383855448,0.567210770309902,4.54456942285179,6.34928084388871,13.4913937702865,-16.2218118948794,-0.212965007573109,-3.65662232298493,-12.6858000235532,-8.6351436285815,-3.37399277609251,1.12763925710394,3.77039903956341,2.61466692305001,4.62584134868086,5.12336774691732,-7.70595008153144,-8.85137839993283,4.73484589935535,4.6139234669065,22.5272429138355,-4.59430169285843,7.69904127848017,-3.99979890101739,-10.4900594509068,-4.53650930454565,0.121174764322505,2.18660743200548,1.42538751944932,3.28123688375784,-5.30155208485015,4.51792609695408,4.48672459185283,1.18835237727562,-7.69517805572864,-4.38423628709011,5.94805569325329,-11.8106096326155,-3.36574234729367,-1.1506850000169,-1.82809528305434,2.34477701367508,-4.36898435226105,1.1787747480563,-0.68236243673125,1.58167422863069,2.07990386481772,1.09563057993938,1.23187419675186,-0.495400154719275,-4.09947839169143,3.14644707898852,-0.125976810856097,-4.2310389648831,-0.727404101033949,2.18770763979807,-1.06531371026562,-1.73860321490485,-3.93847634482813,5.28307140355984,-1.03746081921636,3.47228711910064,-2.28224158970705,4.90689447091681,-0.622874659485461,-2.52146635460594,1.28824793678275,-2.05467535865723,-1.90366712293131,1.81933261374117,-3.65919919237562,0.574284734182177,-2.2378438620946,-1.31286056275832,-2.26116730428017,-4.38360302894132,-1.63544863380813,-3.10758067188162,1.21869280440436,-0.985152459104758,-3.61241797306409,0.406851645843778,0.381501247539145,4.57513292409392,-1.66731583557114,-3.28443486149647,-1.12001036689197,3.68959744849736,0.517064944231726,-2.09178455461836,0.00405493629311171,-5.07335457611123,-2.16615353322009,-0.174895795117814,0.25307504068275,-4.17819729269553,-6.13527203387136,5.35331174702413,0.481818339594986,2.12478078986035,-2.23293498094733,0.434455637295988,-0.820611333695671,1.41295831014802,2.90479396731744,0.323950068726159,-0.90872530603076,-1.57650210876442,-2.48218041204843,-2.62144311863513,4.19125129666696,-0.665276057893295,8.12418838467783,2.0367023370617,-2.97216451520459,-0.853927407929322,-0.824195838148035,0.665743286743979,1.70065073622693,-0.518475146597887,-0.0668175138394678,2.14767532291519,-3.89672506223982,-3.23113478119122,0.145964905909608,1.48222524980668,0.0877996322421694,3.37491318845665,2.4100485345103,4.70033453164212,-0.0334080758158201,0.28949085711916,2.18356453641729,1.72071023349486,-0.512597407209969,2.94823168374406,-2.0423461172001,0.38569708385991,2.60197389105196,-0.726293490758516,-0.43259144436742,-2.4296178815439,0.525602696983285,-0.39008083789042,1.38538628681249,0.0772286828505915,-1.80366504041999,0.516181564472311,0.0384680699424878,-0.405932712582508,1.62388917764228,-0.972695181595983,2.17232224229329,-3.94438943294937
"9",128.724565105482,-19.3023321762831,-0.225930763493843,5.51309322583184,9.57071092695951,14.2045472030872,-15.8489459518077,6.1362062999492,-8.58145143445512,-8.76029148715498,-1.43063851746016,17.4679546190336,7.74961035579097,-1.28067433467523,11.6088703151222,7.54080397608127,-3.30894075093187,-7.1364962789165,10.9881200304387,-11.3216097073693,3.11469877415764,5.93620671066226,-0.177006664062227,-2.24653898758598,1.60721534233052,-1.82184221315825,12.1100535207898,-5.11111996091285,-16.0846690977079,-3.65615537666789,4.44196737801701,-9.72701950981986,-0.127867674884328,1.71286066671575,-0.674930282687394,-7.35265518549474,-5.17504461339665,-1.73660293094397,0.586142183642536,-2.10859422415326,0.316922466555504,2.53378622638413,2.19326447479266,1.75367571972004,1.90747160277954,2.60836257044825,4.79084255836626,1.82322697155681,0.563536186446946,1.81464525920554,0.149659960383661,-0.482906884967159,0.309899362552674,0.399847428414172,-0.29749220140161,0.594464327970288,-0.105521516451824,0.438871687266346,-0.446486442447751,-1.7768510630671,-0.510423775724719,-1.33114197023024,1.17750217159081,-0.300153102614783,1.88589472008973,1.70267903597345,0.973584570722888,-0.642428952831755,-1.22657826462835,-0.335908852732787,-2.1529272134683,-0.415125125416173,0.620977605274463,-1.32377705910413,0.955479484028361,-1.47771009270761,-2.36917366707589,0.0522545544035086,-1.13809107013533,1.13933145803969,-0.212866530885482,0.812156579648563,-0.300656638636192,0.455751305338924,1.14733089717408,-0.673186941158817,-0.892157146089671,1.14215319521273,-0.466659167377127,-1.06265125911105,-1.05797652429234,1.10421951094461,-1.12719223012366,0.0240706010204195,1.07640762238012,-0.0111491538345678,-1.46944683206684,-0.580145866451238,0.195096447282129,-0.0821448712721136,-0.658164757884556,-0.997099046866709,0.540312712666324,0.550418240235287,-0.24446195285333,1.60906980225947,-0.0401465860847211,-0.962374505185425,-1.53718374186387,-0.876153880812786,0.812096808959076,0.603480223956304,-1.13710569978706,1.20998823608752,0.129763565657563,-1.29089567183264,1.93217747240838,-0.549927062206244,-1.43432805387157,0.137833044240105,0.655095161650097,0.818027164263711,1.19486671983,0.380695128018378,1.13180318202139,-0.563967288302744,-0.0740002050542168,-0.31626795950783,0.67331122429318,0.142855904703335,0.138308150813998,-0.408586490413258,0.63646454840972,0.603355141244313,0.559254044309867,-0.224631675419539,1.09538895448584,-0.966139148667842,-0.433406205425274,0.844867619855765,-0.715945180393709,1.71037504134506,1.39241208711541,0.815647084515159,0.481592237776178,0.222106357414889,-0.418804104717995,-0.0741295427165921,-1.7451869187735,-0.756769169501561,-0.464638434169977,0.960565254279877,-0.128877609527653,1.3139169262017,-0.658063508652994
"10",126.809239187334,-19.6180360809305,-0.590020494166994,5.41255928432992,5.42794238695654,13.7039971633116,-14.3986573159728,1.74298494267465,0.235088962640128,-15.6678445842128,-15.7061688194866,-3.73894270092171,2.08446918449463,2.62057262145463,15.6601014687339,9.38573798744829,5.27856560537815,-4.64796648427723,0.0276832535166442,-4.41321037602191,4.93524920049709,24.0648235979633,-4.47266335986143,2.32629448041137,2.72089671443738,3.03432923221857,0.989856112525465,4.62458607328982,-1.14991104379112,-4.02293520060965,-11.3397259192486,-0.070563137094392,2.82301093460452,1.6520798778922,1.37955425898503,-11.8945866648185,-1.22220587859234,0.662583284291825,-0.421928217437817,-3.13259123872158,-0.480070308446124,0.859801494919309,1.34198980080795,3.31079549200351,6.93668912937039,0.551918930993304,3.76934918101589,-0.0627591417908523,-2.31317771567931,0.412593247280298,-0.718047156400997,2.57527834440592,1.06263167585487,1.69833262397373,-2.32698325596558,-2.85127397801872,-0.156844273849284,1.09151173692263,-1.11490130699233,0.193582707498377,-5.3758168715165,-2.78214741396903,-6.47864035361592,-0.186064393248452,0.813334264114682,-0.70662271201992,2.37805516363676,1.47642564973959,-1.946289467589,-1.80967821674827,-3.87056983877861,0.569445963325088,0.511957437124432,2.2180253028138,2.79660210840863,-1.71186505780501,-0.185378520014521,2.60666783939751,-4.21245895160429,-0.959674684472968,1.5556492120966,1.91935049469179,-0.608284360152568,2.70237212452028,-1.08243709251405,-2.63058103118632,-5.82221196338108,-1.71740339929125,-0.638590687817279,-2.94289476711398,2.39782237725979,-0.439501526852848,0.429095515475994,-1.19825194065714,4.02632852631116,1.07057559728867,-1.69366952226029,-0.593536838702974,1.77225448173376,-1.66784667175316,1.35777680762554,-2.97265404797254,-1.36647561108684,-4.29518015260069,1.0543704735083,2.26432960866805,-1.57338411483157,-2.33622034736896,-1.33274945845956,-0.0280379122421114,-1.76473051268476,2.10445468434386,-2.88636441268217,-0.538244850758355,1.49869752926574,-0.568141594194229,1.91482604286115,-0.490830942719888,-0.495118357951592,1.42120447002731,-2.1727656059788,-1.20085748789684,0.384328859404039,0.215474570677536,-0.653320270194547,-4.21651144504794,1.26285695911057,-0.323039519344582,2.46138334995016,0.0854896022164358,0.133720407815361,0.186467432188672,1.38640890390594,-1.55165691010514,-0.24552610210135,-1.59719567495895,0.67808182303128,1.34432371133864,1.07392924473691,2.453500784253,-0.489414018381888,-5.01024685413817,-1.14974350721601,-2.12898434017763,1.88136431384865,-4.15122229823155,-0.331889922616442,1.99047173353934,2.60053329161543,1.22008965098479,6.93448952935176,5.43594223147619,-1.05194010738064,-2.12072750297844,4.85626171448529
